year,SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
2011,12776,12777,4020,NY-00108,ROXBURY,12474,DELAWARE,NY,"158,832.00","153,632.00","5,200.00","50,400.00","33,200.00","3,000.00","14,200.00"
2011,12776,12777,4020,NY-00108,RYE,10580,WESTCHESTER,NY,"87,875.00","38,180.00","49,695.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,S RICHMOND HL,11419,QUEENS,NY,"20,000.00",0.00,"20,000.00","20,000.00",0.00,"20,000.00",0.00
2011,12776,12777,4020,NY-00108,SALEM,12865,WASHINGTON,NY,"5,451.00","5,451.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,SALISBURY MILLS,12577,ORANGE,NY,"246,430.00","193,070.00","53,360.00","158,400.00","35,700.00","42,600.00","80,100.00"
2011,12776,12777,4020,NY-00108,SALT POINT,12578,DUTCHESS,NY,"11,012.00","11,012.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,SARANAC,12981,CLINTON,NY,"140,631.00","140,631.00",0.00,"120,700.00","120,700.00",0.00,0.00
2011,12776,12777,4020,NY-00108,SAUGERTIES,12477,ULSTER,NY,"149,756.00","109,001.00","40,755.00","77,200.00","49,100.00","18,000.00","10,100.00"
2011,12776,12777,4020,NY-00108,SAYVILLE,11782,SUFFOLK,NY,"15,249.00","15,249.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,SCHENECTADY,12302,SCHENECTADY,NY,"49,745.00","21,905.00","27,840.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,SCHENECTADY,12303,SCHENECTADY,NY,"18,803.00","18,803.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,SCHENECTADY,12304,SCHENECTADY,NY,"16,804.00","16,804.00",0.00,"12,400.00","12,400.00",0.00,0.00
2011,12776,12777,4020,NY-00108,SCHENECTADY,12305,SCHENECTADY,NY,"336,188.00","326,688.00","9,500.00","74,800.00","66,700.00","5,200.00","2,900.00"
2011,12776,12777,4020,NY-00108,SCHENECTADY,12306,SCHENECTADY,NY,"1,296,828.00","1,232,828.00","64,000.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,SCHOHARIE,12157,SCHOHARIE,NY,"3,689,612.00","2,473,366.00","1,216,246.00","2,187,600.00","1,222,500.00","740,600.00","97,000.00"
2011,12776,12777,4020,NY-00108,SEAFORD,11783,NASSAU,NY,"285,526.00","283,726.00","1,800.00","217,100.00","215,300.00","1,800.00",0.00
2011,12776,12777,4020,NY-00108,SELKIRK,12158,ALBANY,NY,"129,649.00","89,923.00","39,726.00","33,700.00","6,500.00","27,200.00",0.00
2011,12776,12777,4020,NY-00108,SHANDAKEN,12480,ULSTER,NY,"813,675.00","626,221.00","187,454.00","338,000.00","108,800.00","184,400.00","44,800.00"
2011,12776,12777,4020,NY-00108,SHIRLEY,11967,SUFFOLK,NY,"59,468.00","59,468.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,SHOKAN,12481,ULSTER,NY,"23,320.00",0.00,"23,320.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,SLATE HILL,10973,ORANGE,NY,"674,343.00","649,160.00","25,183.00","887,800.00","645,700.00","25,200.00","216,900.00"
2011,12776,12777,4020,NY-00108,SLOATSBURG,10974,ROCKLAND,NY,"23,274.00","23,274.00",0.00,"5,700.00","5,700.00",0.00,0.00
2011,12776,12777,4020,NY-00108,SOUTH OZONE PARK,11420,QUEENS,NY,600.00,0.00,600.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,SOUTHFIELDS,10975,ORANGE,NY,"34,771.00","34,771.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,SOUTHOLD,11971,SUFFOLK,NY,"36,200.00","29,750.00","6,450.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,SPRING VALLEY,10977,ROCKLAND,NY,"141,580.00","125,074.00","16,506.00","8,500.00","7,200.00","1,300.00",0.00
2011,12776,12777,4020,NY-00108,ST REMY,12401,ULSTER,NY,"7,160.00","7,160.00",0.00,"7,200.00","7,200.00",0.00,0.00
2011,12776,12777,4020,NY-00108,STATEN ISLAND,10301,RICHMOND,NY,"117,967.00","50,502.00","67,465.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,STATEN ISLAND,10302,RICHMOND,NY,"15,803.00","15,803.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,STATEN ISLAND,10303,RICHMOND,NY,"101,037.00","58,467.00","42,570.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,STATEN ISLAND,10304,RICHMOND,NY,"9,389.00",389.00,"9,000.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,STATEN ISLAND,10305,RICHMOND,NY,"77,723.00","34,553.00","43,170.00","77,700.00","31,400.00","37,100.00","9,200.00"
2011,12776,12777,4020,NY-00108,STATEN ISLAND,10306,RICHMOND,NY,"126,414.00","107,266.00","19,148.00","33,700.00","32,000.00","1,700.00",0.00
2011,12776,12777,4020,NY-00108,STATEN ISLAND,10308,RICHMOND,NY,"48,950.00","45,800.00","3,150.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,STATEN ISLAND,10312,RICHMOND,NY,"120,554.00","118,054.00","2,500.00","108,500.00","104,400.00","2,500.00","1,600.00"
2011,12776,12777,4020,NY-00108,STATEN ISLAND,10314,RICHMOND,NY,"88,912.00","68,145.00","20,767.00","24,600.00","19,600.00",0.00,"3,200.00"
2011,12776,12777,4020,NY-00108,STONY CREEK,12878,WARREN,NY,"13,904.00","13,904.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,STONY POINT,10980,ROCKLAND,NY,"6,660.00","6,660.00",0.00,"6,700.00","6,700.00",0.00,0.00
2011,12776,12777,4020,NY-00108,STONYCREEK,12878,WARREN,NY,"10,304.00","10,304.00",0.00,"10,400.00","10,400.00",0.00,0.00
2011,12776,12777,4020,NY-00108,SUFFERN,10901,ROCKLAND,NY,"63,447.00","5,095.00","58,352.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,SWAN LAKE,12783,SULLIVAN,NY,"8,757.00","8,757.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,TAGHKANIC,12502,COLUMBIA,NY,"49,511.00","49,511.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,TANNERSVILLE,12485,GREENE,NY,"160,748.00","121,697.00","39,051.00","110,500.00","35,600.00","34,100.00","40,800.00"
2011,12776,12777,4020,NY-00108,TAPPAN,10983,ROCKLAND,NY,"54,680.00","54,680.00",0.00,"37,400.00","37,400.00",0.00,0.00
2011,12776,12777,4020,NY-00108,THIELLS,10984,ROCKLAND,NY,0.00,0.00,0.00,"2,900.00",0.00,0.00,"2,900.00"
2011,12776,12777,4020,NY-00108,TRIBES HILL,12177,MONTGOMERY,NY,"174,423.00","8,325.00","166,098.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,TROY,12183,ALBANY,NY,"95,891.00","79,117.00","16,774.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,TROY,12180,RENSSELAER,NY,"938,676.00","915,626.00","23,050.00","597,900.00","574,700.00","17,500.00","5,700.00"
2011,12776,12777,4020,NY-00108,TROY,12182,RENSSELAER,NY,"3,907.00","3,907.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,TUXEDO PARK,10987,ORANGE,NY,"175,231.00","174,131.00","1,100.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,UPPER JAY,12987,ESSEX,NY,"48,989.00","34,439.00","14,550.00","66,600.00","34,500.00","14,600.00","17,500.00"
2011,12776,12777,4020,NY-00108,UPPER NYACK,10960,ROCKLAND,NY,"48,448.00","45,248.00","3,200.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,VALLEY STREAM,11581,NASSAU,NY,"76,547.00","76,547.00",0.00,"76,600.00","76,600.00",0.00,0.00
2011,12776,12777,4020,NY-00108,W. SAYVILLE,11796,SUFFOLK,NY,"223,406.00","223,406.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,WALDEN,12586,ORANGE,NY,"9,990.00","9,990.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,WARWICK,10990,ORANGE,NY,"35,597.00","35,597.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,WASHINGTONVILLE,10992,ORANGE,NY,"785,530.00","601,301.00","184,229.00","247,900.00","145,400.00","71,700.00","30,800.00"
2011,12776,12777,4020,NY-00108,WATERFORD,12188,SARATOGA,NY,"644,139.00","626,839.00","17,300.00","54,200.00","50,700.00","2,700.00",800.00
2011,12776,12777,4020,NY-00108,WEST CHAZY,12992,CLINTON,NY,"886,827.00","886,827.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,WEST KILL,12492,GREENE,NY,"27,044.00","27,044.00",0.00,"28,900.00","27,100.00",0.00,"1,800.00"
2011,12776,12777,4020,NY-00108,WEST NYACK,10994,ROCKLAND,NY,"112,361.00","101,261.00","11,100.00","66,800.00","61,700.00","2,100.00",0.00
2011,12776,12777,4020,NY-00108,WEST SAYVILLE,11796,SUFFOLK,NY,"978,965.00","936,345.00","42,620.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,WESTERLO,12193,GREENE,NY,0.00,0.00,0.00,"5,000.00",0.00,0.00,"5,000.00"
2011,12776,12777,4020,NY-00108,WESTPORT,12993,ESSEX,NY,"65,679.00","62,129.00","3,550.00","44,600.00","37,300.00","2,000.00","5,300.00"
2011,12776,12777,4020,NY-00108,WHITE PLAINS,10603,WESTCHESTER,NY,"4,069.00","4,069.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,WILLSBORO,12996,ESSEX,NY,"32,714.00","32,714.00",0.00,0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,WILMINGTON,12997,ESSEX,NY,"294,339.00","282,954.00","11,385.00","162,100.00","79,700.00","11,400.00","71,000.00"
2011,12776,12777,4020,NY-00108,WINDHAM,12496,GREENE,NY,"2,522,462.00","1,139,651.00","1,382,811.00","955,300.00","435,300.00","195,600.00","18,000.00"
2011,12776,12777,4020,NY-00108,WOODSTOCK,12498,ULSTER,NY,"165,204.00","153,204.00","12,000.00",0.00,0.00,0.00,0.00
2011,12776,12777,4020,NY-00108,WYNANTSKILL,12198,RENSSELAER,NY,"156,325.00","153,125.00","3,200.00","159,000.00","108,600.00",400.00,"50,000.00"
2011,12776,12777,4020,NY-00108,YONKERS,10701,WESTCHESTER,NY,"3,053.00","3,053.00",0.00,"3,100.00","3,100.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,ALLENTOWN,08501,MONMOUTH,NJ,"212,365.00","185,476.00","26,889.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,ANNANDALE,08801,HUNTERDON,NJ,"181,097.00","133,001.00","48,096.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,ATCO,08004,CAMDEN,NJ,"57,268.00","40,319.00","16,949.00","45,200.00","15,600.00","9,000.00","20,600.00"
2011,12780,12781,4021,NJ-00023,ATLANTIC CITY,08401,ATLANTIC,NJ,"134,587.00","109,282.00","25,305.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,ATLANTIC HIGHLANDS,07716,MONMOUTH,NJ,"35,618.00","10,067.00","25,551.00","35,700.00","10,100.00","25,600.00",0.00
2011,12780,12781,4021,NJ-00023,AVENEL,07001,MIDDLESEX,NJ,"181,625.00","181,625.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,BAYONNE,07002,HUDSON,NJ,"50,088.00","48,793.00","1,295.00","14,000.00","14,000.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,BELFORD,07718,MONMOUTH,NJ,"81,929.00","70,849.00","11,080.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,BELLEVILLE,07109,ESSEX,NJ,"13,200.00",0.00,"13,200.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,BELMAR,07719,MONMOUTH,NJ,"16,300.00","16,300.00",0.00,"14,000.00","14,000.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,BELVIDERE,07823,WARREN,NJ,"181,905.00","180,430.00","1,475.00","184,000.00","180,500.00","1,500.00","2,000.00"
2011,12780,12781,4021,NJ-00023,BERKELEY HEIGHTS,07922,UNION,NJ,"9,800.00",0.00,"9,800.00","39,200.00",0.00,"9,800.00","29,400.00"
2011,12780,12781,4021,NJ-00023,BLACKWOOD,08012,CAMDEN,NJ,"8,461.00",0.00,"8,461.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,BLAIRSTOWN,07825,WARREN,NJ,"187,088.00","160,331.00","26,757.00","54,400.00","11,700.00",0.00,"42,700.00"
2011,12780,12781,4021,NJ-00023,BLOOMFIELD,07003,ESSEX,NJ,"66,976.00","45,176.00","21,800.00","103,500.00","40,600.00","21,800.00","41,100.00"
2011,12780,12781,4021,NJ-00023,BLOOMINGDALE,07403,PASSAIC,NJ,"89,530.00","77,180.00","12,350.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,BORDENTOWN,08505,BURLINGTON,NJ,"8,204.00","8,204.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,BOUND BROOK,08805,SOMERSET,NJ,"509,303.00","406,923.00","102,380.00","108,900.00","108,900.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,BOUND BROOK,08807,SOMERSET,NJ,"26,246.00","26,246.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,BRICK,08723,OCEAN,NJ,"98,040.00","98,040.00",0.00,"98,100.00","98,100.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,BRICK,08724,OCEAN,NJ,"83,446.00","83,446.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,BRIDGETON,08302,CUMBERLAND,NJ,"4,292,982.00","4,141,984.00","150,998.00","6,000.00","6,000.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,BRIDGEWATER,08807,SOMERSET,NJ,"715,055.00","391,310.00","323,745.00","156,300.00","99,400.00","6,900.00","50,000.00"
2011,12780,12781,4021,NJ-00023,BROADWAY,08808,WARREN,NJ,"223,959.00","223,959.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,BROWNS MILLS,08015,BURLINGTON,NJ,"38,877.00","22,178.00","16,699.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,BURLINGTON,08016,BURLINGTON,NJ,"28,073.00","1,806.00","26,267.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,BURLINGTON,08016,MERCER,NJ,"1,284.00","1,284.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,CAMDEN,08102,CAMDEN,NJ,"6,471.00","6,471.00",0.00,"6,500.00","6,500.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,CAMDEN,08104,CAMDEN,NJ,"60,862.00","48,362.00","12,500.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,CAMDEN,08105,CAMDEN,NJ,"9,182.00","4,967.00","4,215.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,CAPE MAY,08204,CAPE MAY,NJ,"1,800.00",0.00,"1,800.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,CARLSTADT,07072,BERGEN,NJ,"3,000.00",0.00,"3,000.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,CARTERET,07008,MIDDLESEX,NJ,"27,684.00","27,684.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,CHERRY HILL,08034,CAMDEN,NJ,"635,199.00","615,744.00","19,455.00","652,200.00","615,800.00","19,500.00","16,900.00"
2011,12780,12781,4021,NJ-00023,CHESTERFIELD,08515,BURLINGTON,NJ,"215,002.00","209,294.00","5,708.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,CLARK,07066,UNION,NJ,"25,519.00","23,019.00","2,500.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,CLIFFWOOD,07721,MONMOUTH,NJ,"78,875.00","72,846.00","6,029.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,CLIFTON,07011,PASSAIC,NJ,"1,594,110.00","536,695.00","1,057,415.00","972,900.00","81,100.00","889,000.00","2,800.00"
2011,12780,12781,4021,NJ-00023,CLIFTON,07012,PASSAIC,NJ,"17,768.00","1,129.00","16,639.00","14,000.00","1,200.00","12,800.00",0.00
2011,12780,12781,4021,NJ-00023,CLIFTON,07014,PASSAIC,NJ,"44,866.00","41,316.00","3,550.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,CLINTON,08809,HUNTERDON,NJ,"46,969.00","46,969.00",0.00,"47,000.00","47,000.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,CORBIN CITY,08270,ATLANTIC,NJ,"98,483.00","82,724.00","15,759.00","122,000.00","82,800.00","15,700.00","23,500.00"
2011,12780,12781,4021,NJ-00023,CRANBURY,08512,MIDDLESEX,NJ,"76,811.00","58,111.00","18,700.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,CRANFORD,07016,UNION,NJ,"984,502.00","742,108.00","242,394.00","704,400.00","318,000.00","185,900.00","200,500.00"
2011,12780,12781,4021,NJ-00023,DENVILLE,07834,MORRIS,NJ,"2,522,758.00","991,719.00","1,531,039.00","1,589,300.00","524,100.00","879,500.00","185,700.00"
2011,12780,12781,4021,NJ-00023,DOVER,07801,MORRIS,NJ,"204,290.00","174,650.00","29,640.00","39,100.00","34,800.00",900.00,"3,400.00"
2011,12780,12781,4021,NJ-00023,DUMONT,07628,BERGEN,NJ,"11,242.00","4,644.00","6,598.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,DUNELLEN,08812,MIDDLESEX,NJ,"30,521.00","30,521.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,EAST BRUNSWICK,08816,MIDDLESEX,NJ,"339,672.00","220,804.00","118,868.00","86,500.00","85,800.00",700.00,0.00
2011,12780,12781,4021,NJ-00023,EAST HANOVER,07936,MORRIS,NJ,"127,312.00","63,056.00","64,256.00","158,900.00","62,300.00","4,400.00","92,200.00"
2011,12780,12781,4021,NJ-00023,EAST ORANGE,07017,ESSEX,NJ,"97,794.00","93,994.00","3,800.00","49,200.00","45,400.00","3,800.00",0.00
2011,12780,12781,4021,NJ-00023,EAST ORANGE,07018,ESSEX,NJ,"177,037.00","153,637.00","23,400.00","81,200.00","80,600.00",600.00,0.00
2011,12780,12781,4021,NJ-00023,EAST RUTHERFORD,07073,BERGEN,NJ,"5,700.00",0.00,"5,700.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,EAST WINDSOR,08520,MERCER,NJ,"14,545.00","14,545.00",0.00,"14,000.00","14,000.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,EATONTOWN,07724,MONMOUTH,NJ,"10,893.00","9,758.00","1,135.00","8,800.00","8,800.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,EGG HARBOR CITY,08215,ATLANTIC,NJ,"6,629.00",194.00,"6,435.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,ELIZABETH,07202,UNION,NJ,"70,229.00","61,120.00","9,109.00","70,400.00","61,300.00","9,100.00",0.00
2011,12780,12781,4021,NJ-00023,ELIZABETH,07206,UNION,NJ,"111,266.00","77,901.00","33,365.00","100,100.00","49,100.00","32,700.00","18,300.00"
2011,12780,12781,4021,NJ-00023,ELIZABETH,07208,UNION,NJ,"37,674.00","37,674.00",0.00,"37,700.00","37,700.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,ELMWOOD PARK,07407,BERGEN,NJ,"12,024.00","7,049.00","4,975.00","12,100.00","7,100.00","5,000.00",0.00
2011,12780,12781,4021,NJ-00023,ENGLEWOOD,07631,BERGEN,NJ,"40,980.00","35,830.00","5,150.00","41,000.00","35,900.00","5,100.00",0.00
2011,12780,12781,4021,NJ-00023,ENGLISHTOWN,07726,MONMOUTH,NJ,"103,175.00","63,867.00","39,308.00","93,200.00","53,900.00","39,300.00",0.00
2011,12780,12781,4021,NJ-00023,FAIR LAWN,07410,BERGEN,NJ,"330,233.00","104,908.00","225,325.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,FAIRFIELD,07004,ESSEX,NJ,"4,462,206.00","1,324,527.00","3,137,679.00","2,626,900.00","350,800.00","1,734,900.00","541,200.00"
2011,12780,12781,4021,NJ-00023,FARMINGDALE,07727,MONMOUTH,NJ,"47,429.00","37,060.00","10,369.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,FLANDERS,07836,MORRIS,NJ,"22,087.00",0.00,"22,087.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,FLEMINGTON,08822,HUNTERDON,NJ,"29,875.00","29,875.00",0.00,"34,600.00","29,900.00",0.00,"4,700.00"
2011,12780,12781,4021,NJ-00023,FLEMINGTON,08887,HUNTERDON,NJ,"7,477.00",0.00,"7,477.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,FRANKLIN,07416,SUSSEX,NJ,"249,345.00","219,482.00","29,863.00","42,600.00","29,700.00","1,000.00","11,900.00"
2011,12780,12781,4021,NJ-00023,FRANKLINVILLE,08322,GLOUCESTER,NJ,"470,335.00","459,130.00","11,205.00","55,700.00","52,200.00","3,500.00",0.00
2011,12780,12781,4021,NJ-00023,FREEHOLD,07728,MONMOUTH,NJ,"66,765.00","66,765.00",0.00,"14,000.00","14,000.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,GALLOWAY,08205,ATLANTIC,NJ,"12,061.00","4,035.00","8,026.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,GARFIELD,07026,BERGEN,NJ,"864,216.00","429,033.00","435,183.00","70,300.00","41,500.00","28,800.00",0.00
2011,12780,12781,4021,NJ-00023,GLASSBORO,08028,CAMDEN,NJ,"5,581.00","4,481.00","1,100.00","5,600.00","4,500.00","1,100.00",0.00
2011,12780,12781,4021,NJ-00023,GLASSBORO,08028,GLOUCESTER,NJ,"39,341.00","39,341.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,GREEN BROOK,08812,SOMERSET,NJ,"141,249.00","49,691.00","91,558.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,HACKENSACK,07601,BERGEN,NJ,"382,904.00","232,594.00","150,310.00","376,100.00","230,400.00","135,300.00","10,400.00"
2011,12780,12781,4021,NJ-00023,Hackensack,07601,BERGEN,NJ,0.00,0.00,0.00,"125,100.00",0.00,0.00,"125,100.00"
2011,12780,12781,4021,NJ-00023,HACKETTSTOWN,07840,WARREN,NJ,"36,606.00","36,606.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,HALEDON,07508,PASSAIC,NJ,"4,806.00","1,806.00","3,000.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,HAMBURG,07419,SUSSEX,NJ,"12,416.00","12,416.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,HAMILTON,08619,MERCER,NJ,"343,554.00","172,334.00","171,220.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,HAMMONTON,08037,ATLANTIC,NJ,"73,111.00","66,481.00","6,630.00","72,500.00","65,800.00","6,700.00",0.00
2011,12780,12781,4021,NJ-00023,HAWTHORNE,07506,PASSAIC,NJ,"507,260.00","293,058.00","214,202.00","188,100.00","9,300.00","115,200.00","63,600.00"
2011,12780,12781,4021,NJ-00023,HEWITT,07421,PASSAIC,NJ,"12,673.00","12,673.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,HIGH BRIDGE,08829,HUNTERDON,NJ,"29,239.00","21,104.00","8,135.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,HIGHLANDS,07732,MONMOUTH,NJ,"1,273,160.00","1,245,342.00","27,818.00","61,100.00","61,100.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,HIGHTSTOWN,08520,MERCER,NJ,"253,558.00","160,617.00","92,941.00","97,300.00","18,700.00","66,200.00","12,400.00"
2011,12780,12781,4021,NJ-00023,HILLSBOROUGH,08844,SOMERSET,NJ,"398,497.00","118,867.00","279,630.00","268,900.00","12,600.00","256,300.00",0.00
2011,12780,12781,4021,NJ-00023,HILLSDALE,07642,BERGEN,NJ,"1,688,955.00","93,180.00","1,595,775.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,HILLSIDE,07205,UNION,NJ,"77,451.00","64,892.00","12,559.00","10,400.00","10,400.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,HO HO KUS,07423,BERGEN,NJ,"31,027.00","29,927.00","1,100.00","33,500.00","30,000.00","1,100.00","2,400.00"
2011,12780,12781,4021,NJ-00023,HOBOKEN,07030,HUDSON,NJ,"32,131.00","31,531.00",600.00,"14,000.00","14,000.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,HOLMDEL,07733,MONMOUTH,NJ,"61,218.00",0.00,"61,218.00","58,700.00",0.00,"22,900.00","35,800.00"
2011,12780,12781,4021,NJ-00023,HOPEWELL,08525,HUNTERDON,NJ,"60,000.00",0.00,"60,000.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,HOPEWELL,08525,MERCER,NJ,"56,238.00","54,438.00","1,800.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,HOWELL,07731,MONMOUTH,NJ,"4,018.00","4,018.00",0.00,0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,INTERLAKEN,07712,MONMOUTH,NJ,"32,344.00","32,344.00",0.00,"32,400.00","32,400.00",0.00,0.00
2011,12780,12781,4021,NJ-00023,IRVINGTON,07111,ESSEX,NJ,"196,260.00","178,185.00","18,075.00","161,200.00","129,800.00","15,700.00","15,700.00"
2011,12780,12781,4021,NJ-00023,IRVINGTON,07011,PASSAIC,NJ,"39,924.00","38,324.00","1,600.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,JAMESBURG,08831,MIDDLESEX,NJ,"163,843.00","32,572.00","131,271.00","156,800.00",0.00,"131,300.00","25,500.00"
2011,12780,12781,4021,NJ-00023,JERSEY CITY,07302,HUDSON,NJ,"223,530.00","210,030.00","13,500.00","134,700.00","129,900.00","4,800.00",0.00
2011,12780,12781,4021,NJ-00023,JERSEY CITY,07304,HUDSON,NJ,"162,300.00","151,336.00","10,964.00",0.00,0.00,0.00,0.00
2011,12780,12781,4021,NJ-00023,JERSEY CITY,07305,HUDSON,NJ,"184,275.00","175,603.00","8,672.00","55,300.00","53,400.00","1,900.00",0.00
